,utterance_id,utterance,avg_labeled_utterance,labeled_utterance,engagement_markers,frame_markers,transitions,self_mentions,hedges,explicit_references,deontic_modal_words,boosters,situation_dependent_references,positive_connotations,chronological_markers,attitude_markers,causal_markers,adverbs_of_degree,slang_and_colloquialisms,place_time_svo,code_glosses,evidentials,emotional_self_disclosures,idioms,negative_connotations,figurative_language,endophoric_markers,hedges_adverbs_of_degree
617,u179979,Where they sold cat food to the aliens for exorbitant prices.,4.0,Where<situation_dependent_references> they sold cat food to the aliens for exorbitant prices.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,u86517,I got very good notices playing this part in Chicago.,2.0,I<self_mentions> got very<adverbs_of_degree> good notices playing this part in Chicago<explicit_references>.,0.0,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,u266617,Know why they can laugh out loud?,5.0,Know why they can<deontic_modal_words> laugh out loud?,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,u149116,Get your ass behind the yellow line.,1.0,Get your<engagement_markers> ass<slang_and_colloquialisms> behind the yellow line.,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,u154934,I'm trying to deal with all of this mess.,4.0,I'm<self_mentions> trying to deal with all of this mess.,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,u54848,I think everybody should do it -- think that you've got three wishes.,2.0,I<self_mentions> think<hedges> everybody should<deontic_modal_words> do it -- think<engagement_markers> that you've got three wishes.,0.014492753623188406,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,u40062,"And the thing that I realized is there was no way that I,",5.0,"And<transitions> the thing that I<self_mentions> realized is there was no way that I<self_mentions>,",0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,u104939,It's such a shame if you don't make it.,4.0,It's such<adverbs_of_degree> a shame<attitude_markers> if you<engagement_markers> don't make it.,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,u152344,"What the fuck are you gonna do, Franny?",3.0,"What the fuck are you<engagement_markers> gonna<slang_and_colloquialisms> do, Franny<explicit_references>?<engagement_markers>",0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,u170221,"You know, the more I spend, the harder Ray has to work and the less I have to see him.",3.0,"You<engagement_markers> know<engagement_markers>, the more I<self_mentions> spend, the harder Ray<explicit_references> has to<deontic_modal_words> work and the less I<self_mentions> have to<deontic_modal_words> see him<situation_dependent_references>.",0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.011627906976744186,0.023255813953488372,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,u240207,He can hear me talking right now.,2.0,He can<deontic_modal_words> hear me<self_mentions> talking right now<frame_markers>.,0.0,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,u8027,The first thing we usually do when someone disagrees with us,4.0,The first<frame_markers> thing we<self_mentions> usually<hedges> do when someone disagrees with us<self_mentions>,0.0,0.016666666666666666,0.0,0.03333333333333333,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,u290933,He has not yet been corrupted by power?,3.0,He<situation_dependent_references> has not yet<transitions> been corrupted by power?<engagement_markers>,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,u131134,"He'd watch TV, but anything longer than a couple minutes was confusing.",2.0,"He'd watch TV, but<transitions> anything longer than a couple minutes was confusing.",0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,u117481,I thought we were supposed to be making up our own rules.,2.0,I<self_mentions> thought we<self_mentions> were supposed to be making up our<self_mentions> own rules.,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,u100513,"Now, what are you playing in this little vignette of deceit and villainy?",3.0,"Now<frame_markers>, what are you<engagement_markers> playing in this little vignette of deceit and villainy?<engagement_markers>",0.0273972602739726,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,u35647,"When I was born, my mom says I looked around the whole hospital room",1.0,"When<place_time_svo> I<self_mentions> was born, my<self_mentions> mom says I<self_mentions> looked around the whole hospital room",0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,u119067,Did you know sometimes two rainbows will appear?,1.0,Did you<engagement_markers> know<hedges> sometimes<hedges> two rainbows will appear?<engagement_markers>,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,u189856,Do you know that Anna is going to publish a book?,2.0,Do you<engagement_markers> know that Anna<explicit_references> is going to publish a book?,0.02040816326530612,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,u123065,We're entering for each puzzle... the number of words and letters the contestant got wrong... and the number of minutes ahead of the deadline he or she finished.,1.0,We're<self_mentions> entering for each puzzle... the number of words and letters the contestant got wrong... and the number of minutes ahead of the deadline he or she finished.,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,u196497,I want you to show her the ropes.,3.0,I<self_mentions> want<frame_markers> you<engagement_markers> to show her the ropes<idioms>.,0.030303030303030304,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
638,u194835,"I mean,she was only here for a couple of hours.",3.0,"I<self_mentions> mean<code_glosses>,she was only here for a couple of hours.",0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,u117933,"But if you must know, we are the rejected, the humiliated.",3.0,"But<transitions> if you<engagement_markers> must<deontic_modal_words><boosters> know, we<self_mentions> are the rejected, the humiliated.",0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,u246144,I promise to God I´il bury you here.,2.0,I<self_mentions> promise<boosters> to God<explicit_references> I´il<self_mentions> bury you<engagement_markers> here<situation_dependent_references>.,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,u114040,"The thing is, I really like having sex, and I actually really like having sex with you, so let's just keep it simple.",3.0,"The thing is, I<self_mentions> really<boosters> like having sex, and I<self_mentions> actually<boosters> really<boosters> like having sex with you<engagement_markers>, so<transitions> let's just<boosters> keep it simple.",0.008547008547008548,0.0,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,u164701,"Tell me, how can I survive in Dojo Street?",3.0,"Tell me<self_mentions>, how can<deontic_modal_words> I<self_mentions> survive in Dojo Street<explicit_references>?",0.0,0.0,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,u237220,I already told him our cover story.,4.0,I<self_mentions> already told him our<self_mentions> cover story.,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,u195019,"My teamdid everything we could out there,",2.0,"My<self_mentions> teamdid everything we<self_mentions> could<hedges> out there<situation_dependent_references>,",0.0,0.0,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,u187044,If you do what I say and win this guy you stop me fill the bag and works with me.,5.0,If you<engagement_markers> do what I<self_mentions> say<code_glosses> and win this guy you<engagement_markers> stop me<self_mentions> fill the bag and works with me<self_mentions>.,0.024691358024691357,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,u5095,"and it certainly is profitable when you fly people at 200,000 dollars",4.0,"and it certainly<boosters> is profitable when you<engagement_markers> fly people at 200,000 dollars",0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,u148565,"Time to be great again, my lord.",4.0,"Time to be great again<transitions>, my<self_mentions> lord.",0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,u157592,"No, a mob is rising in size And they've been dying to scream",3.0,"No, a mob is rising in size And<transitions> they've<situation_dependent_references> been dying to scream",0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,u293911,Send someone reliable to liaise with him.,2.0,Send someone reliable to liaise with him<situation_dependent_references>.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,u282369,He was Buck's road manager before me.,2.0,He was Buck's<explicit_references> road manager before<chronological_markers> me<self_mentions>.,0.0,0.0,0.0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,u47926,a pilot was flying over the landscape and found this thing.,4.0,a pilot was flying over the landscape and found this thing.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,u254825,Got any weapons on you besides these guns here?,2.0,Got any weapons on you<engagement_markers> besides these guns here<situation_dependent_references>?,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,u84231,But it says here we gave her the warfarin.,3.0,But<transitions> it says here we<self_mentions> gave her the warfarin.,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,u188183,"As always, whatever you choose to be, you will have a proud mother.",2.0,"As<causal_markers> always<boosters>, whatever you<engagement_markers> choose to be, you<engagement_markers> will have a proud mother.",0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,u82128,"I thought we were having a""state the obvious"" contest.",4.0,"I<self_mentions> thought we<self_mentions> were having a ""state the obvious""<idioms> contest.",0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0
656,u133946,"Afoot think I'm a thief, you're crazy.",2.0,"Afoot think I'm<self_mentions> a thief, you're<engagement_markers> crazy.",0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,u30928,"There's a lot of research showing that to solve cooperative problems, it really helps.",4.0,"There's a lot<adverbs_of_degree> of research showing<evidentials> that to solve cooperative problems, it really<boosters> helps.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0
658,u191488,I'm not gonna let you do this.,3.0,I'm<self_mentions> not gonna<slang_and_colloquialisms> let you<engagement_markers> do this.,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,u128489,"It is, but it is not so simple this way...",4.0,"It is, but<transitions> it is not so<adverbs_of_degree> simple this way...",0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,u214991,I got a little workshop out in the garage.,1.0,I<self_mentions> got a little<hedges> workshop out in the garage.,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,u154527,I never saw them in my life before.,1.0,I<self_mentions> never<boosters> saw them in my<self_mentions> life before<chronological_markers>.,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,u13672,"and a large part of the other unique, marvelous animals and plants on that island --",5.0,"and<transitions> a large part of the other unique, marvelous animals and plants on that island --",0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,u14634,"And it was done not by us, not by me, but by nature.",3.0,"And<transitions> it was done not by us<self_mentions>, not by me<self_mentions>, but<transitions> by nature.",0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,u116226,Let me get this off of you.,4.0,Let me<self_mentions> get this off of you<engagement_markers>.,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,u229078,"Don't you think he looks well, Theo?",4.0,"Don't<engagement_markers> you<engagement_markers> think<engagement_markers> he looks well, Theo<explicit_references>?<engagement_markers>",0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,u245690,So the powers that be hired John Wilkes Booth.,3.0,So<transitions> the powers that be hired John Wilkes Booth.,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,u205646,"In my presence, this rosary was pried out of your brother's hand.",3.0,"In<place_time_svo> my<self_mentions> presence, this rosary was pried out of your<engagement_markers> brother's hand.",0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,u238182,So let us fight our own battle.,3.0,So<transitions> let us<engagement_markers><self_mentions> fight our<self_mentions> own battle.,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,u86788,He'il have to get back to you,1.0,He'il have to<deontic_modal_words> get back to you<engagement_markers>,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,u236339,The King of Qin has summoned me.,3.0,The King of Qin<explicit_references> has summoned me<self_mentions>.,0.0,0.0,0.0,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,u129005,This lead came from Queenan's undercover guy.,2.0,This lead came from Queenan's<explicit_references> undercover guy.,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,u144069,You could have gotten away and you didn't.,3.0,You<engagement_markers> could<hedges> have gotten away and you<engagement_markers> didn't.,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,u153762,I saw your paintings in the brochure and thought how charming they looked.,1.0,I<self_mentions> saw your<engagement_markers> paintings in the brochure and thought how charming they looked.,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,u289098,But I'm going to ask you one question.,4.0,But<transitions> I'm<self_mentions> going to ask you<engagement_markers> one question.,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,u230689,I don't want to be proud of you.,4.0,I<self_mentions> don't want to<frame_markers> be proud of you<engagement_markers>.,0.03125,0.03125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,u88340,And I personally consider it to be reckless... and irresponsible.,4.0,And I<self_mentions> personally<attitude_markers> consider<engagement_markers> it to be reckless<negative_connotations>... and irresponsible<negative_connotations>.,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0
677,u227437,I hate anyone that isn't white Protestant.,1.0,I<self_mentions> hate<emotional_self_disclosures> anyone that isn't white Protestant.,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0
678,u217446,"When I call him, his phone plays ""Brown Eyed Girl.""",1.0,"When I<self_mentions> call him, his phone plays ""Brown Eyed Girl""<explicit_references>.",0.0,0.0,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,u57033,"that may be detrimental to the United States or a foreign nation?""",5.0,that may<hedges><deontic_modal_words> be detrimental to the United States<explicit_references> or a foreign nation?,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,u117503,"You see, it becomes a ""Y"" after a few drinks.",5.0,"You<engagement_markers> see<engagement_markers>, it becomes a ""Y"" after<chronological_markers> a few drinks.",0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,u68541,I don't like to say it like this... butJerry's going to be unavailable.,4.0,I<self_mentions> don't like to say it like this... but<transitions>Jerry's<explicit_references> going to be unavailable.,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,u78311,"And then he asked for the worst, did old Lucius.",4.0,"And then<chronological_markers> he asked for the worst, did old Lucius<explicit_references>.",0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,u12851,And so those epiphytes are actually paying the landlord a bit of rent,4.0,And so<causal_markers> those epiphytes are actually<boosters> paying the landlord a bit of rent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,u255241,"Teacher, these are Meng and Shu's carriages",2.0,"Teacher<engagement_markers>, these<situation_dependent_references> are Meng<explicit_references> and Shu's<explicit_references> carriages",0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,u91257,"By order of comrade Stalin, no civilian can leave the city.",2.0,"By order of comrade Stalin<evidentials><explicit_references>, no civilian can<deontic_modal_words> leave the city.",0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0
